,id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,chargeoff_within_12_mths,delinq_amnt,pub_rec_bankruptcies,tax_liens,hardship_flag,disbursement_method,debt_settlement_flag
61,37791995,4500,4500,4500, 36 months,14.99,155.98,C,C5,OWN,34000,Not Verified,Dec-14,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37791995,major_purchase,210xx,MD,28.77,0,Feb-97,660,664,1,18,1,12506,45,51,f,0,0,1610.16,1610.16,1055.67,524.49,30,0,0,Mar-16,55.98,Dec-17,659,655,0,1,Individual,0,0,0,0,0,N,Cash,N
62,37782066,32800,32800,32800, 60 months,12.39,736.1,C,C1,OWN,133995,Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37782066,credit_card,600xx,IL,9.21,0,Jul-89,675,679,1,10,0,28439,70.7,30,w,16146.6,16146.6,25741.52,25741.52,16653.4,9088.12,0,0,0,Dec-17,736.1,Dec-17,704,700,0,1,Individual,0,0,0,0,0,N,Cash,N
63,37612144,5000,5000,5000, 36 months,14.99,173.31,C,C5,RENT,32000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37612144,debt_consolidation,076xx,NJ,38.86,0,Oct-10,670,674,1,17,0,9797,94.2,20,f,0,0,5233.27,5233.27,5000,233.27,0,0,0,Apr-15,4892.9,Dec-17,579,575,0,1,Individual,0,0,0,0,0,N,Cash,N
64,37841931,10975,10975,10975, 60 months,14.99,261.04,C,C5,OWN,60400,Source Verified,Dec-14,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37841931,debt_consolidation,368xx,AL,33.66,0,Mar-82,680,684,0,22,0,52253,61.5,45,f,0,0,5559.92,5559.92,2484.42,2191.45,0,884.05,159.129,Jul-16,261.04,Feb-17,589,585,0,1,Individual,0,0,0,0,0,N,Cash,N
65,37610751,10000,10000,10000, 36 months,14.99,346.61,C,C5,MORTGAGE,75000,Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37610751,credit_card,402xx,KY,19.33,0,Oct-93,690,694,4,14,0,27644,88,59,f,0,0,11434,11434,10000,1434,0,0,0,Feb-16,7287.17,Nov-17,629,625,0,1,Individual,0,0,0,0,0,N,Cash,N
66,37831998,8750,8750,8750, 36 months,21.99,334.13,E,E5,MORTGAGE,81200,Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37831998,moving,967xx,HI,29.38,0,Oct-01,680,684,2,12,0,31362,75.9,37,f,0,0,11248.68955,11248.69,8750,2498.69,0,0,0,Mar-17,852.79,Mar-17,679,675,0,1,Individual,0,0,0,0,0,N,Cash,N
67,37791865,9000,9000,9000, 36 months,16.49,318.6,D,D3,RENT,32000,Not Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37791865,debt_consolidation,631xx,MO,23.78,0,Sep-02,660,664,2,8,0,7112,68.8,15,f,1487.27,1487.27,10075.32,10075.32,7512.73,2562.59,0,0,0,Dec-17,318.6,Dec-17,619,615,0,1,Individual,0,0,0,0,0,N,Cash,N
68,37612112,6000,6000,6000, 36 months,11.99,199.26,B,B5,RENT,42000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37612112,debt_consolidation,787xx,TX,11.03,0,Aug-04,695,699,2,17,0,12056,50.7,25,f,0,0,6673.91,6673.91,6000,673.91,0,0,0,Jan-16,4312.25,Dec-17,689,685,0,1,Individual,0,0,0,0,0,N,Cash,N
69,37720651,21000,21000,21000, 60 months,8.19,427.72,A,A5,MORTGAGE,48500,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37720651,debt_consolidation,881xx,NM,12.99,0,Aug-96,790,794,0,8,0,8549,19.9,16,w,0,0,24597.4439,24597.44,21000,3597.44,0,0,0,Sep-17,11362.01,Sep-17,814,810,0,1,Individual,0,0,0,0,0,N,Cash,N
70,37601829,10000,10000,10000, 36 months,10.49,324.98,B,B3,MORTGAGE,117000,Source Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37601829,debt_consolidation,439xx,OH,25.65,0,Nov-84,710,714,0,11,0,3735,60.2,36,f,322.05,322.05,11365.56,11365.56,9677.95,1687.61,0,0,0,Dec-17,324.98,Dec-17,564,560,0,1,Individual,0,0,0,0,0,N,Cash,N
71,37802030,27525,27525,27525, 60 months,22.99,775.79,F,F1,RENT,60000,Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37802030,debt_consolidation,333xx,FL,31.14,0,Apr-87,765,769,1,17,0,8936,13.4,37,f,0,0,27607.62,27607.62,27525,82.62,0,0,0,Jan-15,27660.35,Feb-17,549,545,0,1,Individual,0,0,0,0,0,N,Cash,N
72,37761127,2400,2400,2400, 36 months,8.19,75.42,A,A5,RENT,42500,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37761127,debt_consolidation,232xx,VA,33.21,0,Dec-88,765,769,0,10,0,19059,46,41,w,0,0,2515.72,2515.72,2400,115.72,0,0,0,Aug-15,2064.84,Mar-17,764,760,0,1,Individual,0,0,0,0,0,N,Cash,N
73,37721473,12000,12000,12000, 36 months,12.99,404.27,C,C2,RENT,82000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37721473,debt_consolidation,130xx,NY,15.1,0,Mar-04,670,674,1,12,1,7797,65.5,25,f,0,0,14178.97507,14178.98,12000,2178.98,0,0,0,Dec-16,5298.03,May-17,729,725,0,1,Individual,0,0,0,1,0,N,Cash,N
74,37782131,4600,4600,4600, 36 months,10.49,149.49,B,B3,RENT,40000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37782131,debt_consolidation,900xx,CA,29.33,0,Feb-94,660,664,1,13,1,7568,56.5,22,f,0,0,5330.770107,5330.77,4600,730.77,0,0,0,Apr-17,1448.05,Dec-17,669,665,0,1,Individual,0,0,0,0,0,N,Cash,N
75,36890155,24000,24000,24000, 60 months,13.66,554.22,C,C3,RENT,60000,Source Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=36890155,debt_consolidation,117xx,NY,33.62,0,Dec-95,690,694,2,27,0,21396,53,59,w,11473.91,11473.91,19925.04,19925.04,12526.09,7398.95,0,0,0,Dec-17,554.22,Dec-17,794,790,0,1,Individual,0,0,0,0,0,N,Cash,N
76,37831974,6400,6400,6400, 36 months,10.49,207.99,B,B3,RENT,45800,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37831974,credit_card,201xx,VA,23.45,1,Aug-06,705,709,2,8,0,5724,28.2,24,f,0,0,6910.91,6910.91,6400,510.91,0,0,0,Nov-15,5044.59,Nov-17,734,730,0,1,Individual,0,0,0,0,0,N,Cash,N
77,37681956,18000,18000,18000, 36 months,15.99,632.74,D,D2,RENT,43000,Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37681956,debt_consolidation,620xx,IL,13.86,0,Jul-96,720,724,2,10,0,19657,42,27,f,0,0,20953.73001,20953.73,18000,2953.73,0,0,0,Mar-16,12752.09,Mar-16,784,780,0,1,Individual,0,0,0,0,0,N,Cash,N
78,36400279,24000,24000,24000, 36 months,9.49,768.68,B,B2,RENT,155000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=36400279,credit_card,774xx,TX,15.23,1,Apr-93,755,759,1,10,0,30585,38.1,26,f,0,0,26598.88,26598.88,24000,2598.88,0,0,0,Jun-16,14318.98,Dec-17,759,755,0,1,Individual,0,0,0,0,0,N,Cash,N
79,37197554,21000,21000,21000, 36 months,12.99,707.48,C,C2,MORTGAGE,75000,Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37197554,credit_card,863xx,AZ,5.68,0,Apr-00,705,709,3,8,0,57270,39.2,28,f,699.55,699.55,24739.07,24739.07,20300.45,4438.62,0,0,0,Dec-17,707.48,Dec-17,699,695,0,1,Individual,0,0,0,0,0,N,Cash,N
80,37691930,2800,2800,2800, 36 months,9.49,89.68,B,B2,MORTGAGE,109000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37691930,home_improvement,234xx,VA,24.69,0,Oct-98,725,729,0,15,0,107861,85,40,f,0,0,3005.2,3005.2,2800,205.2,0,0,0,Nov-15,2200.29,Dec-17,694,690,0,1,Individual,0,0,0,0,0,N,Cash,N
81,36803735,13375,13375,13375, 60 months,18.54,343.58,E,E1,RENT,41000,Source Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=36803735,credit_card,104xx,NY,17.77,0,Oct-99,670,674,0,5,0,12626,96.4,11,w,7080.29,7080.29,12004.64,12004.64,6294.71,5709.93,0,0,0,Dec-17,343.58,Dec-17,689,685,0,1,Individual,0,0,0,0,0,N,Cash,N
82,37801983,15000,15000,15000, 36 months,13.66,510.2,C,C3,RENT,45000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37801983,debt_consolidation,032xx,NH,33.2,0,Mar-00,695,699,1,11,0,6399,38.1,16,f,0,0,18335.98949,18335.99,15000,3335.99,0,0,0,Nov-17,1516.47,Nov-17,704,700,0,1,Individual,0,0,0,0,0,N,Cash,N
83,37681948,13000,13000,13000, 36 months,11.44,428.32,B,B4,MORTGAGE,48000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37681948,debt_consolidation,789xx,TX,23.58,0,May-04,690,694,0,8,0,2864,44.1,16,f,0,0,14325.48,14325.48,13000,1325.48,0,0,0,Jan-16,9577.96,Sep-16,649,645,0,1,Individual,0,0,0,0,0,N,Cash,N
84,37691945,35000,35000,35000, 36 months,17.86,1262.88,D,D5,RENT,78800,Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37691945,debt_consolidation,223xx,VA,10.94,0,Apr-03,705,709,0,10,0,23260,65.6,24,f,0,0,44485.88312,44485.88,35000,9422.74,63.14000004,0,0,Feb-17,14011.14,Feb-17,649,645,0,1,Individual,0,0,0,0,0,N,Cash,N
85,37621910,35000,35000,35000, 36 months,9.49,1120.99,B,B2,MORTGAGE,385000,Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37621910,credit_card,210xx,MD,18.03,0,May-93,690,694,0,21,0,52314,63,45,f,0,0,40247.63095,40247.63,35000,5247.63,0,0,0,Sep-17,5524.62,Sep-17,694,690,0,1,Individual,0,0,0,0,0,N,Cash,N
86,37601999,15000,15000,15000, 36 months,8.19,471.37,A,A5,MORTGAGE,66000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37601999,debt_consolidation,481xx,MI,28.17,0,Mar-03,685,689,0,14,0,22050,46.9,21,w,0,0,16721.77153,16721.77,15000,1721.77,0,0,0,Jan-17,5890.5,Jun-17,764,760,1,1,Individual,0,0,0,0,0,N,Cash,N
87,37701933,7500,7500,7500, 36 months,14.99,259.96,C,C5,RENT,25000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37701933,debt_consolidation,379xx,TN,15.94,0,Jul-05,720,724,0,8,0,8270,37.9,12,f,0,0,8906.17,8906.17,7500,1406.17,0,0,0,Aug-16,4236.26,Nov-17,724,720,0,1,Individual,0,0,0,0,0,N,Cash,N
88,37841841,5500,5500,5500, 36 months,10.49,178.74,B,B3,RENT,16344,Verified,Dec-14,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37841841,debt_consolidation,331xx,FL,16.27,0,Sep-87,690,694,0,6,0,9136,94.2,30,f,0,0,2862.3,2862.3,1790.6,528.21,0,543.49,97.8282,Feb-16,178.74,Oct-16,539,535,0,1,Individual,0,0,0,0,0,N,Cash,N
89,37671926,19200,19200,19200, 60 months,20.99,519.32,E,E4,MORTGAGE,55000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37671926,debt_consolidation,356xx,AL,20.72,0,Sep-01,735,739,0,7,0,4722,49.7,20,f,0,0,28544.03523,28544.04,19200,9344.04,0,0,0,Nov-17,11440.06,Nov-17,624,620,0,1,Individual,0,0,0,0,0,N,Cash,N
90,37711908,12000,12000,12000, 60 months,17.14,299.14,D,D4,MORTGAGE,74300,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37711908,credit_card,787xx,TX,14.02,1,Nov-89,675,679,0,8,0,21934,78.1,19,f,0,0,12502.62,12502.62,12000,502.62,0,0,0,Apr-15,11921.48,Nov-15,669,665,0,1,Individual,0,0,0,0,0,N,Cash,N
91,37691941,28000,28000,28000, 36 months,17.86,1010.31,D,D5,RENT,99789,Source Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37691941,debt_consolidation,907xx,CA,19.69,1,Jul-07,720,724,2,14,0,3011,8.7,20,f,995.11,995.11,35319.18,35319.18,27004.89,8314.29,0,0,0,Dec-17,1010.31,Dec-17,649,645,0,1,Individual,0,0,0,0,0,N,Cash,N
92,37681444,24000,24000,24000, 60 months,19.24,625.75,E,E2,OWN,55000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37681444,home_improvement,337xx,FL,7.42,0,Dec-09,750,754,2,8,0,73,0.5,19,f,0,0,28599.04,28599.04,24000,4599.04,0,0,0,Jan-16,21754.27,Dec-17,754,750,0,1,Individual,0,0,0,0,0,N,Cash,N
93,37831861,15600,15600,15600, 60 months,15.99,379.28,D,D2,MORTGAGE,48000,Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37831861,debt_consolidation,560xx,MN,24.9,0,Sep-96,675,679,3,15,0,7798,26.3,36,w,0,0,19230.66,19230.66,15600,3630.66,0,0,0,Aug-16,12121.95,Sep-17,694,690,0,1,Individual,0,0,0,0,0,N,Cash,N
94,37841743,5000,5000,5000, 36 months,12.39,167.01,C,C1,MORTGAGE,45000,Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37841743,debt_consolidation,750xx,TX,22.42,0,Jan-03,660,664,0,11,1,6450,35.4,21,f,0,0,5911.768187,5911.77,5000,911.77,0,0,0,Feb-17,1908.69,Aug-17,664,660,0,1,Individual,0,0,0,1,0,N,Cash,N
95,37752007,22200,22200,22200, 60 months,17.14,553.4,D,D4,RENT,74500,Source Verified,Dec-14,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37752007,debt_consolidation,015xx,MA,8.05,0,Sep-01,695,699,0,7,0,7014,47.4,14,w,0,0,5502.29,5502.29,2520.92,2981.37,0,0,0,Nov-15,553.4,Dec-17,644,640,0,1,Individual,0,0,0,0,0,N,Cash,Y
96,37761915,10375,10375,10375, 36 months,13.66,352.89,C,C3,RENT,29000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37761915,debt_consolidation,347xx,FL,35.64,0,Jun-01,715,719,1,11,0,11343,47.3,18,f,0,0,10686.91,10686.91,10375,311.91,0,0,0,Mar-15,10345.83,Mar-15,764,760,0,1,Individual,0,0,0,0,0,N,Cash,N
97,37701906,5000,5000,5000, 36 months,14.31,171.65,C,C4,MORTGAGE,100000,Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37701906,debt_consolidation,601xx,IL,21.64,0,Oct-91,670,674,2,10,0,46629,100.1,32,f,0,0,6110.062691,6110.06,5000,1110.06,0,0,0,Nov-17,51.57,Oct-17,609,605,0,1,Individual,0,0,0,0,0,N,Cash,N
98,454052,15000,15000,15000, 36 months,6.99,463.09,A,A3,MORTGAGE,108150,Not Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=454052,debt_consolidation,064xx,CT,25.61,0,Apr-94,730,734,0,13,0,70293,75,23,w,460.33,460.33,16221.5,16221.5,14539.67,1681.83,0,0,0,Dec-17,463.09,Dec-17,689,685,0,1,Individual,0,0,0,0,0,N,Cash,N
99,26298574,5000,5000,5000, 36 months,11.44,164.74,B,B4,MORTGAGE,33000,Not Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=26298574,credit_card,637xx,MO,21.2,0,Mar-02,705,709,0,7,1,3481,53.6,25,f,163.07,163.07,5761.13,5761.13,4836.93,924.2,0,0,0,Dec-17,164.74,Dec-17,764,760,0,1,Individual,0,0,0,1,0,N,Cash,N
100,37671937,6000,6000,6000, 36 months,11.99,199.26,B,B5,RENT,32500,Not Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37671937,debt_consolidation,265xx,WV,28.06,0,Mar-06,675,679,1,9,0,3048,54.4,13,f,200.26,200.26,6980.67,6980.67,5799.74,1180.93,0,0,0,Dec-17,199.26,Dec-17,574,570,0,1,Individual,0,0,0,0,0,N,Cash,N
101,34372079,19000,19000,19000, 36 months,9.49,608.54,B,B2,MORTGAGE,75000,Source Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=34372079,credit_card,672xx,KS,20.39,4,Jul-89,660,664,1,10,0,6248,52.5,28,f,603.65,603.65,21283.87,21283.87,18396.35,2887.52,0,0,0,Dec-17,608.54,Dec-17,679,675,0,1,Individual,0,0,0,0,0,N,Cash,N
102,37751999,28000,28000,28000, 60 months,8.19,570.29,A,A5,MORTGAGE,175000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37751999,credit_card,303xx,GA,15.78,0,Oct-70,730,734,0,12,0,42271,47.9,17,w,0,0,30205.24,30205.24,28000,2205.24,0,0,0,Jan-16,23951.16,Jan-16,719,715,0,1,Individual,0,0,0,0,0,N,Cash,N
103,37791882,35000,35000,35000, 60 months,15.99,850.95,D,D2,RENT,91000,Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37791882,debt_consolidation,080xx,NJ,2.76,0,Nov-88,725,729,1,9,1,7562,26.7,22,f,0,0,37840.59,37840.59,35000,2840.59,0,0,0,Aug-15,16781.53,Dec-17,724,720,0,1,Individual,0,0,0,1,0,N,Cash,N
104,37800170,18000,18000,18000, 36 months,11.44,593.06,B,B4,MORTGAGE,109000,Not Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37800170,debt_consolidation,117xx,NY,22.07,1,Dec-84,675,679,0,15,0,40579,59.9,51,f,587.23,587.23,20739.94,20739.94,17412.77,3327.17,0,0,0,Dec-17,593.06,Dec-17,699,695,0,1,Individual,1,1,0,0,0,N,Cash,N
105,37267592,6000,6000,6000, 36 months,12.39,200.41,C,C1,MORTGAGE,26000,Not Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37267592,debt_consolidation,481xx,MI,28.81,2,Nov-98,695,699,0,12,0,30251,90.8,24,f,198.16,198.16,7008.15,7008.15,5801.84,1206.31,0,0,0,Dec-17,200.41,Dec-17,709,705,0,1,Individual,0,0,0,0,0,N,Cash,N
106,37671924,16000,16000,16000, 36 months,12.99,539.03,C,C2,MORTGAGE,80000,Source Verified,Dec-14,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37671924,debt_consolidation,800xx,CO,22.32,6,Dec-01,660,664,1,17,0,10768,53.8,46,f,0,0,5214.16,5214.16,1869.18,808.65,0,2536.33,456.5394,Jun-15,539.03,Oct-16,579,575,0,1,Individual,0,0,0,0,0,N,Cash,N
107,37741891,28000,28000,28000, 36 months,14.99,970.5,C,C5,MORTGAGE,95000,Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37741891,debt_consolidation,442xx,OH,21.12,0,Dec-99,690,694,4,31,0,25763,33.7,42,f,0,0,33754.03,33754.03,28000,5754.03,0,0,0,Nov-16,13375.1,Nov-17,664,660,0,1,Individual,0,0,0,0,0,N,Cash,N
108,37771886,5600,5600,5600, 36 months,13.66,190.48,C,C3,MORTGAGE,92000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37771886,debt_consolidation,574xx,SD,16.29,0,Dec-06,690,694,1,17,1,5134,39.5,25,f,0,0,6364.03,6364.03,5600,764.03,0,0,0,Mar-16,3894.16,Oct-17,504,500,0,1,Individual,0,0,0,0,0,N,Cash,N
109,37691982,3000,3000,3000, 36 months,14.31,102.99,C,C4,MORTGAGE,133000,Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37691982,other,922xx,CA,14.13,0,Sep-85,710,714,3,10,0,25133,81.3,32,f,0,0,3677.384701,3677.38,3000,677.38,0,0,0,Jul-17,604.01,Dec-17,644,640,0,1,Individual,0,0,0,0,0,N,Cash,N
110,37691975,12600,12600,12600, 60 months,18.54,323.68,E,E1,MORTGAGE,59103,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37691975,debt_consolidation,310xx,GA,34.5,0,Dec-00,670,674,0,13,1,16054,87.7,34,f,0,0,14862.31,14862.31,12600,2262.31,0,0,0,Jan-16,11321.3,Jul-17,684,680,0,1,Individual,0,0,0,0,0,N,Cash,N
111,37641921,8000,8000,8000, 36 months,12.39,267.21,C,C1,RENT,50000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37641921,debt_consolidation,951xx,CA,15.45,0,Aug-10,665,669,0,12,0,7463,56.1,14,f,0,0,9289.18,9289.18,8000,1289.18,0,0,0,Sep-16,4220.45,Oct-17,804,800,0,1,Individual,0,0,0,0,0,N,Cash,N
112,37621901,8000,8000,8000, 36 months,12.39,267.21,C,C1,RENT,45000,Not Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37621901,credit_card,064xx,CT,26.75,0,Jul-02,675,679,1,8,0,7449,43.3,18,f,264.36,264.36,9344.09,9344.09,7735.64,1608.45,0,0,0,Dec-17,267.21,Dec-17,704,700,0,1,Individual,0,0,0,0,0,N,Cash,N
113,37661861,4800,4800,4800, 36 months,13.66,163.27,C,C3,MORTGAGE,52080,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37661861,debt_consolidation,871xx,NM,7.47,0,Jun-09,680,684,1,5,0,2900,58,8,f,0,0,4967.97,4967.97,4800,167.97,0,0,0,Apr-15,4621.89,Apr-15,719,715,0,1,Individual,0,0,0,0,0,N,Cash,N
114,37641666,22500,22500,22500, 36 months,15.59,786.49,D,D1,MORTGAGE,65000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37641666,debt_consolidation,762xx,TX,28.31,0,Oct-05,670,674,0,10,0,23255,89.8,16,f,0,0,27394.51,27394.51,22500,4894.51,0,0,0,Nov-16,10907.45,Sep-17,709,705,0,1,Individual,0,0,0,0,0,N,Cash,N
115,37782025,16950,16950,16950, 60 months,25.83,505.79,G,G2,MORTGAGE,56719,Verified,Dec-14,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37782025,debt_consolidation,871xx,NM,32.67,0,Oct-89,660,664,1,32,0,13405,51.8,57,w,0,0,9097.94,9097.94,2455.83,5094.54,50.58,1496.99,134.7291,Apr-16,505.79,Oct-16,544,540,0,1,Individual,0,0,0,0,0,N,Cash,N
116,37661855,16375,16375,16375, 36 months,18.54,596.45,E,E1,MORTGAGE,75000,Source Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37661855,debt_consolidation,750xx,TX,24.4,0,Dec-86,700,704,1,13,1,6239,26.4,24,f,0,0,19300.78,19300.78,16375,2925.78,0,0,0,Feb-16,12168.68,Dec-17,694,690,0,1,Individual,0,0,0,1,0,N,Cash,N
117,37761908,3000,3000,3000, 36 months,15.99,105.46,D,D2,OWN,35000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37761908,other,917xx,CA,20.07,1,Apr-73,665,669,1,9,1,1497,14.8,23,f,0,0,3399.63,3399.63,3000,399.63,0,0,0,Dec-15,2349.03,Jun-17,764,760,0,1,Individual,0,0,0,1,0,N,Cash,N
118,37641959,5000,5000,5000, 36 months,12.39,167.01,C,C1,MORTGAGE,65000,Verified,Dec-14,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37641959,home_improvement,300xx,GA,11.39,0,Feb-02,670,674,1,10,0,3432,22.1,15,f,0,0,3888.96,3888.96,2832.6,836.46,0,219.9,39.582,Nov-16,167.01,Apr-17,559,555,0,1,Individual,0,0,0,0,0,N,Cash,N
119,37601979,21000,21000,21000, 60 months,16.49,516.17,D,D3,MORTGAGE,140000,Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37601979,credit_card,015xx,MA,29.47,0,Jul-90,700,704,0,17,0,54662,79.5,32,f,10498.4,10498.4,18522.92,18522.92,10501.6,7995.51,25.81,0,0,Dec-17,1058.15,Dec-17,574,570,0,1,Individual,0,0,0,0,0,N,Cash,N
120,37681953,8000,8000,8000, 36 months,16.49,283.2,D,D3,MORTGAGE,39926,Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37681953,home_improvement,410xx,KY,14.07,0,Sep-07,710,714,3,13,0,1203,5.2,22,f,0,0,8927.72,8927.72,8000,927.72,0,0,0,Oct-15,6673.11,Apr-17,684,680,0,1,Individual,0,0,0,0,0,N,Cash,N
121,37721926,6700,6700,6700, 36 months,14.31,230.01,C,C4,RENT,21000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37721926,credit_card,112xx,NY,19.94,0,Apr-06,670,674,0,5,0,10064,64.9,6,f,0,0,7945.420001,7945.42,6700,1245.42,0,0,0,Sep-16,3583.22,Oct-16,679,675,0,1,Individual,0,0,0,0,0,N,Cash,N
122,37731902,12000,12000,12000, 60 months,8.67,247.19,B,B1,MORTGAGE,140000,Source Verified,Dec-14,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37731902,credit_card,300xx,GA,18.21,0,Jan-00,730,734,0,28,0,23163,20.7,50,w,5634.78,5634.78,8642.98,8642.98,6365.22,2277.76,0,0,0,Dec-17,247.19,Dec-17,689,685,0,1,Individual,0,0,0,0,0,N,Cash,N
123,37771899,3000,3000,3000, 36 months,14.99,103.99,C,C5,MORTGAGE,65000,Not Verified,Dec-14,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37771899,debt_consolidation,179xx,PA,18.54,0,Feb-04,670,674,0,8,0,5778,99.6,18,f,0,0,3503.05,3503.05,3000,503.05,0,0,0,May-16,1946.95,May-17,729,725,0,1,Individual,0,0,0,0,0,N,Cash,N
